Timestamp;Parameter;Value;Goup_ID;X;Y;Z
NA;rain intensity;0.0668536243028939;;612;295;
NA;rain intensity;0.504229824058712;;612;294;
NA;rain intensity;0.53724665986374;;612;293;
NA;rain intensity;0.736431943951175;;612;292;
NA;rain intensity;0.835738296154886;;612;291;
NA;rain intensity;0.672954282723367;;612;290;
NA;rain intensity;0.448795834323391;;612;289;
NA;rain intensity;0.46401661937125;;612;288;
NA;rain intensity;0.663460668642074;;612;287;
NA;rain intensity;0.428751056548208;;612;286;
NA;rain intensity;0.453043395420536;;612;285;
NA;rain intensity;0.505703783826903;;612;284;
NA;rain intensity;0.228936315514147;;612;283;
NA;rain intensity;0.735851348843426;;612;282;
NA;rain intensity;0.0941928140819073;;612;281;
NA;rain intensity;0.764286361634731;;612;280;
NA;rain intensity;0.224185108207166;;612;279;
NA;rain intensity;0.985399620607495;;612;278;
NA;rain intensity;0.55513320537284;;612;277;
NA;rain intensity;0.358920478727669;;612;276;
NA;rain intensity;0.215764195891097;;612;275;
NA;rain intensity;0.287643533898517;;612;274;
NA;rain intensity;0.130057712085545;;612;273;
NA;rain intensity;0.115629401756451;;612;272;
NA;rain intensity;0.0591557475272566;;612;271;
NA;rain intensity;0.956895049428567;;612;270;
NA;rain intensity;0.746651263907552;;612;269;
NA;rain intensity;0.136283536441624;;612;268;
NA;rain intensity;0.581056766444817;;612;267;
NA;rain intensity;0.657873407006264;;612;266;
NA;rain intensity;0.147385252639651;;612;265;
NA;rain intensity;0.265998894348741;;612;264;
NA;rain intensity;0.658495840849355;;612;263;
NA;rain intensity;0.494669336127117;;612;262;
NA;rain intensity;0.011034875176847;;612;261;
NA;rain intensity;0.300020039780065;;612;260;
NA;rain intensity;0.449357043718919;;612;259;
NA;rain intensity;0.0157534838654101;;612;258;
NA;rain intensity;0.243449515430257;;612;257;
NA;rain intensity;0.224829092854634;;612;256;
NA;rain intensity;0.190526365768164;;612;255;
NA;rain intensity;0.549388347426429;;612;254;
NA;rain intensity;0.884848594665527;;612;253;
NA;rain intensity;0.639497858006507;;612;252;
NA;rain intensity;0.976949313422665;;612;251;
NA;rain intensity;0.470265568234026;;612;250;
NA;rain intensity;0.778352634282783;;613;299;
NA;rain intensity;0.999354056315497;;613;298;
NA;rain intensity;0.588641218841076;;613;297;
NA;rain intensity;0.626444103661925;;613;296;
NA;rain intensity;0.492152355145663;;613;295;
NA;rain intensity;0.525202593067661;;613;294;
NA;rain intensity;0.86358004482463;;613;293;
NA;rain intensity;0.307556002400815;;613;292;
NA;rain intensity;0.825841091573238;;613;291;
NA;rain intensity;0.130324668250978;;613;290;
NA;rain intensity;0.784038417274132;;613;289;
NA;rain intensity;0.479855751618743;;613;288;
NA;rain intensity;0.487777289468795;;613;287;
NA;rain intensity;0.947421798249707;;613;286;
NA;rain intensity;0.658491298323497;;613;285;
NA;rain intensity;0.77326029818505;;613;284;
NA;rain intensity;0.972877947147936;;613;283;
NA;rain intensity;0.080924752401188;;613;282;
NA;rain intensity;0.775787234771997;;613;281;
NA;rain intensity;0.296351398574188;;613;280;
NA;rain intensity;0.319897653302178;;613;279;
NA;rain intensity;0.791063592303544;;613;278;
NA;rain intensity;0.258744148537517;;613;277;
NA;rain intensity;0.816632402362302;;613;276;
NA;rain intensity;0.925934216706082;;613;275;
NA;rain intensity;0.0529502681456506;;613;274;
NA;rain intensity;0.119638301664963;;613;273;
NA;rain intensity;0.804411427117884;;613;272;
NA;rain intensity;0.812517180340365;;613;271;
NA;rain intensity;0.489190969383344;;613;270;
NA;rain intensity;0.571568127023056;;613;269;
NA;rain intensity;0.12948743859306;;613;268;
NA;rain intensity;0.951935497112572;;613;267;
NA;rain intensity;0.185654335655272;;613;266;
NA;rain intensity;0.960280056344345;;613;265;
NA;rain intensity;0.745750797213987;;613;264;
NA;rain intensity;0.80383390118368;;613;263;
NA;rain intensity;0.913326566340402;;613;262;
NA;rain intensity;0.808628644561395;;613;261;
NA;rain intensity;0.518384941853583;;613;260;
NA;rain intensity;0.68289003171958;;613;259;
NA;rain intensity;0.273228280711919;;613;258;
NA;rain intensity;0.798129125032574;;613;257;
NA;rain intensity;0.642696973402053;;613;256;
NA;rain intensity;0.385574270738289;;613;255;
NA;rain intensity;0.184091572184116;;613;254;
NA;rain intensity;0.437769541749731;;613;253;
NA;rain intensity;0.449915663106367;;613;252;
NA;rain intensity;0.0326772702392191;;613;251;
NA;rain intensity;0.846521404571831;;613;250;
NA;rain intensity;0.432078670011833;;614;299;
NA;rain intensity;0.525211720494553;;614;298;
NA;rain intensity;0.991716177668422;;614;297;
NA;rain intensity;0.18935097544454;;614;296;
NA;rain intensity;0.0038760150782764;;614;295;
NA;rain intensity;0.431362481787801;;614;294;
NA;rain intensity;0.695595061406493;;614;293;
NA;rain intensity;0.977256147190928;;614;292;
NA;rain intensity;0.963994580321014;;614;291;
NA;rain intensity;0.00350382225587964;;614;290;
NA;rain intensity;0.298086683731526;;614;289;
NA;rain intensity;0.461333209648728;;614;288;
NA;rain intensity;0.114304831484333;;614;287;
NA;rain intensity;0.796552077168599;;614;286;
NA;rain intensity;0.576840337831527;;614;285;
NA;rain intensity;0.388471212470904;;614;284;
NA;rain intensity;0.372348430333659;;614;283;
NA;rain intensity;0.597892919089645;;614;282;
NA;rain intensity;0.974001940572634;;614;281;
NA;rain intensity;0.729806046234444;;614;280;
NA;rain intensity;0.126615743152797;;614;279;
NA;rain intensity;0.972848864505067;;614;278;
NA;rain intensity;0.297942284261808;;614;277;
NA;rain intensity;0.882334836060181;;614;276;
NA;rain intensity;0.723140766145661;;614;275;
NA;rain intensity;0.881846072850749;;614;274;
NA;rain intensity;0.0176514165941626;;614;273;
NA;rain intensity;0.928431414300576;;614;272;
NA;rain intensity;0.851426236331463;;614;271;
NA;rain intensity;0.54892587964423;;614;270;
NA;rain intensity;0.258518981514499;;614;269;
NA;rain intensity;0.0184133034199476;;614;268;
NA;rain intensity;0.794382812455297;;614;267;
NA;rain intensity;0.462902565253899;;614;266;
NA;rain intensity;0.0837868503294885;;614;265;
NA;rain intensity;0.963819967117161;;614;264;
NA;rain intensity;0.174910857807845;;614;263;
NA;rain intensity;0.226532977772877;;614;262;
NA;rain intensity;0.544653080403805;;614;261;
NA;rain intensity;0.608934314223006;;614;260;
NA;rain intensity;0.068902961909771;;614;259;
NA;rain intensity;0.908835226437077;;614;258;
NA;rain intensity;0.200619924813509;;614;257;
NA;rain intensity;0.153201139299199;;614;256;
NA;rain intensity;0.957903899950907;;614;255;
NA;rain intensity;0.861323512624949;;614;254;
NA;rain intensity;0.22952680545859;;614;253;
NA;rain intensity;0.332808214705437;;614;252;
NA;rain intensity;0.213069844525307;;614;251;
NA;rain intensity;0.620862173615023;;614;250;
NA;rain intensity;0.692472633440048;;615;299;
NA;rain intensity;0.927269935142249;;615;298;
NA;rain intensity;0.0165121904574335;;615;297;
NA;rain intensity;0.688442863291129;;615;296;
NA;rain intensity;0.72901394451037;;615;295;
NA;rain intensity;0.886592908296734;;615;294;
NA;rain intensity;0.468257593456656;;615;293;
NA;rain intensity;0.208706130739301;;615;292;
NA;rain intensity;0.114454431692138;;615;291;
NA;rain intensity;0.229948174208403;;615;290;
NA;rain intensity;0.836595123400912;;615;289;
NA;rain intensity;0.195250198477879;;615;288;
NA;rain intensity;0.614967113360763;;615;287;
NA;rain intensity;0.884220465086401;;615;286;
NA;rain intensity;0.604209306649864;;615;285;
NA;rain intensity;0.366888888878748;;615;284;
NA;rain intensity;0.43216260150075;;615;283;
NA;rain intensity;0.0696824125479907;;615;282;
NA;rain intensity;0.275364253437147;;615;281;
NA;rain intensity;0.982524203369394;;615;280;
NA;rain intensity;0.651217637350783;;615;279;
NA;rain intensity;0.772624870529398;;615;278;
NA;rain intensity;0.873737857677042;;615;277;
NA;rain intensity;0.653169400058687;;615;276;
NA;rain intensity;0.101766793988645;;615;275;
NA;rain intensity;0.25952935917303;;615;274;
NA;rain intensity;0.649414090439677;;615;273;
NA;rain intensity;0.0662236022762954;;615;272;
NA;rain intensity;0.411144297104329;;615;271;
NA;rain intensity;0.728202405152842;;615;270;
NA;rain intensity;0.341070641530678;;615;269;
NA;rain intensity;0.226422403473407;;615;268;
NA;rain intensity;0.32778635318391;;615;267;
NA;rain intensity;0.873335111886263;;615;266;
NA;rain intensity;0.82860557269305;;615;265;
NA;rain intensity;0.190834959037602;;615;264;
NA;rain intensity;0.732190871844068;;615;263;
NA;rain intensity;0.967893852153793;;615;262;
NA;rain intensity;0.807316617807373;;615;261;
NA;rain intensity;0.897713056532666;;615;260;
NA;rain intensity;0.336045001633465;;615;259;
NA;rain intensity;0.236144609982148;;615;258;
NA;rain intensity;0.665450630243868;;615;257;
NA;rain intensity;0.412124121095985;;615;256;
NA;rain intensity;0.898896404076368;;615;255;
NA;rain intensity;0.0393416658043861;;615;254;
NA;rain intensity;0.0821865836624056;;615;253;
NA;rain intensity;0.524688813602552;;615;252;
NA;rain intensity;0.587659361073747;;615;251;
NA;rain intensity;0.180288648698479;;615;250;
NA;rain intensity;0.237133036134765;;616;299;
NA;rain intensity;0.45995830418542;;616;298;
NA;rain intensity;0.759716654894873;;616;297;
NA;rain intensity;0.413018485531211;;616;296;
NA;rain intensity;0.820159715600312;;616;295;
NA;rain intensity;0.460245122201741;;616;294;
NA;rain intensity;0.751622134121135;;616;293;
NA;rain intensity;0.97709180181846;;616;292;
NA;rain intensity;0.996363384881988;;616;291;
NA;rain intensity;0.899702046532184;;616;290;
NA;rain intensity;0.101869465783238;;616;289;
NA;rain intensity;0.426592508098111;;616;288;
NA;rain intensity;0.306805124506354;;616;287;
NA;rain intensity;0.300635640975088;;616;286;
NA;rain intensity;0.654581366339698;;616;285;
NA;rain intensity;0.619189809542149;;616;284;
NA;rain intensity;0.213618781184778;;616;283;
NA;rain intensity;0.879219562513754;;616;282;
NA;rain intensity;0.0517212525010109;;616;281;
NA;rain intensity;0.0174485684838146;;616;280;
NA;rain intensity;0.383964709471911;;616;279;
NA;rain intensity;0.518419738393277;;616;278;
NA;rain intensity;0.264812809182331;;616;277;
NA;rain intensity;0.147100315662101;;616;276;
NA;rain intensity;0.201014335965738;;616;275;
NA;rain intensity;0.121129747945815;;616;274;
NA;rain intensity;0.25070604076609;;616;273;
NA;rain intensity;0.482773594092578;;616;272;
NA;rain intensity;0.546865846263245;;616;271;
NA;rain intensity;0.352878825971857;;616;270;
NA;rain intensity;0.955827085068449;;616;269;
NA;rain intensity;0.220128663117066;;616;268;
NA;rain intensity;0.0573625524993986;;616;267;
NA;rain intensity;0.793928484432399;;616;266;
NA;rain intensity;0.0282555676531047;;616;265;
NA;rain intensity;0.238242521416396;;616;264;
NA;rain intensity;0.385156668489799;;616;263;
NA;rain intensity;0.0700961202383041;;616;262;
NA;rain intensity;0.445354941533878;;616;261;
NA;rain intensity;0.11274876142852;;616;260;
NA;rain intensity;0.836123373359442;;616;259;
NA;rain intensity;0.844617096008733;;616;258;
NA;rain intensity;0.594810406444594;;616;257;
NA;rain intensity;0.861304292222485;;616;256;
NA;rain intensity;0.688674436416477;;616;255;
NA;rain intensity;0.975898722885177;;616;254;
NA;rain intensity;0.286574063356966;;616;253;
NA;rain intensity;0.842359724454582;;616;252;
NA;rain intensity;0.965410692384467;;616;251;
NA;rain intensity;0.261039563454688;;616;250;
NA;rain intensity;0.414784393971786;;617;299;
NA;rain intensity;0.74010257050395;;617;298;
NA;rain intensity;0.563600572757423;;617;297;
NA;rain intensity;0.58957410720177;;617;296;
NA;rain intensity;0.788421927718446;;617;295;
NA;rain intensity;0.409730525454506;;617;294;
NA;rain intensity;0.601742715574801;;617;293;
NA;rain intensity;0.644953575683758;;617;292;
NA;rain intensity;0.792746402556077;;617;291;
NA;rain intensity;0.473754403414205;;617;290;
NA;rain intensity;0.406891455641016;;617;289;
NA;rain intensity;0.609968945616856;;617;288;
NA;rain intensity;0.650086008245125;;617;287;
NA;rain intensity;0.22843129420653;;617;286;
NA;rain intensity;0.197784220101312;;617;285;
NA;rain intensity;0.346279384102672;;617;284;
NA;rain intensity;0.700934099033475;;617;283;
NA;rain intensity;0.205508265644312;;617;282;
NA;rain intensity;0.603285896359012;;617;281;
NA;rain intensity;0.846199658000842;;617;280;
NA;rain intensity;0.498081311350688;;617;279;
NA;rain intensity;0.379254360683262;;617;278;
NA;rain intensity;0.468969101784751;;617;277;
NA;rain intensity;0.383363685803488;;617;276;
NA;rain intensity;0.414047888014466;;617;275;
NA;rain intensity;0.703131739515811;;617;274;
NA;rain intensity;0.625331384828314;;617;273;
NA;rain intensity;0.114837888628244;;617;272;
NA;rain intensity;0.122879063244909;;617;271;
NA;rain intensity;0.604692320106551;;617;270;
NA;rain intensity;0.248126657214016;;617;269;
NA;rain intensity;0.438071927521378;;617;268;
NA;rain intensity;0.948398712091148;;617;267;
NA;rain intensity;0.253136406652629;;617;266;
NA;rain intensity;0.194995593046769;;617;265;
NA;rain intensity;0.139208516804501;;617;264;
NA;rain intensity;0.226837991271168;;617;263;
NA;rain intensity;0.185644613578916;;617;262;
NA;rain intensity;0.60748116648756;;617;261;
NA;rain intensity;0.299722902011126;;617;260;
NA;rain intensity;0.146197987953201;;617;259;
NA;rain intensity;0.624912910861894;;617;258;
NA;rain intensity;0.318037630990148;;617;257;
NA;rain intensity;0.0352440022397786;;617;256;
NA;rain intensity;0.992920134915039;;617;255;
NA;rain intensity;0.896920679835603;;617;254;
NA;rain intensity;0.30824399064295;;617;253;
NA;rain intensity;0.175851310836151;;617;252;
NA;rain intensity;0.817415329860523;;617;251;
NA;rain intensity;0.885952529730275;;617;250;
NA;rain intensity;0.806573158595711;;618;299;
NA;rain intensity;0.736595008289441;;618;298;
NA;rain intensity;0.401838688645512;;618;297;
NA;rain intensity;0.764615879394114;;618;296;
NA;rain intensity;0.699916204903275;;618;295;
NA;rain intensity;0.529780355747789;;618;294;
NA;rain intensity;0.127617540536448;;618;293;
NA;rain intensity;0.452657408779487;;618;292;
NA;rain intensity;0.100331315305084;;618;291;
NA;rain intensity;0.483742749784142;;618;290;
NA;rain intensity;0.740924851968884;;618;289;
NA;rain intensity;0.766757783247158;;618;288;
NA;rain intensity;0.385867528617382;;618;287;
NA;rain intensity;0.938895182916895;;618;286;
NA;rain intensity;0.948620948242024;;618;285;
NA;rain intensity;0.698407725663856;;618;284;
NA;rain intensity;0.97669290821068;;618;283;
NA;rain intensity;0.233387779211625;;618;282;
NA;rain intensity;0.21401849295944;;618;281;
NA;rain intensity;0.113571648718789;;618;280;
NA;rain intensity;0.0521857505664229;;618;279;
NA;rain intensity;0.215577943250537;;618;278;
NA;rain intensity;0.944502769736573;;618;277;
NA;rain intensity;0.804607892641798;;618;276;
NA;rain intensity;0.0366197442635894;;618;275;
NA;rain intensity;0.127984223421663;;618;274;
NA;rain intensity;0.282035083277151;;618;273;
NA;rain intensity;0.726449479116127;;618;272;
NA;rain intensity;0.823022240772843;;618;271;
NA;rain intensity;0.672708091326058;;618;270;
NA;rain intensity;0.909052826697007;;618;269;
NA;rain intensity;0.786787833785638;;618;268;
NA;rain intensity;0.428347502835095;;618;267;
NA;rain intensity;0.0594806717708707;;618;266;
NA;rain intensity;0.489312965190038;;618;265;
NA;rain intensity;0.465812643058598;;618;264;
NA;rain intensity;0.977486424380913;;618;263;
NA;rain intensity;0.74276971956715;;618;262;
NA;rain intensity;0.227798243751749;;618;261;
NA;rain intensity;0.0527328855823725;;618;260;
NA;rain intensity;0.759521339088678;;618;259;
NA;rain intensity;0.344922782853246;;618;258;
NA;rain intensity;0.582468817010522;;618;257;
NA;rain intensity;0.286170698469505;;618;256;
NA;rain intensity;0.359474958386272;;618;255;
NA;rain intensity;0.170849106507376;;618;254;
NA;rain intensity;0.405709431972355;;618;253;
NA;rain intensity;0.2320195522625;;618;252;
NA;rain intensity;0.678866209462285;;618;251;
NA;rain intensity;0.604787436779588;;618;250;
NA;rain intensity;0.600334419636056;;619;299;
NA;rain intensity;0.383555977372453;;619;298;
NA;rain intensity;0.157840186031535;;619;297;
NA;rain intensity;0.75233875750564;;619;296;
NA;rain intensity;0.880736112128943;;619;295;
NA;rain intensity;0.241214841604233;;619;294;
NA;rain intensity;0.895465304143727;;619;293;
NA;rain intensity;0.370855818502605;;619;292;
NA;rain intensity;0.53176994714886;;619;291;
NA;rain intensity;0.243719157995656;;619;290;
NA;rain intensity;0.682916458463296;;619;289;
NA;rain intensity;0.277917424682528;;619;288;
NA;rain intensity;0.15206669876352;;619;287;
NA;rain intensity;0.0883031194098294;;619;286;
NA;rain intensity;0.497637648601085;;619;285;
NA;rain intensity;0.911833354504779;;619;284;
NA;rain intensity;0.426749865524471;;619;283;
NA;rain intensity;0.686148532200605;;619;282;
NA;rain intensity;0.485533375525847;;619;281;
NA;rain intensity;0.656806685496122;;619;280;
NA;rain intensity;0.851026581600308;;619;279;
NA;rain intensity;0.937427970813587;;619;278;
NA;rain intensity;0.315818934235722;;619;277;
NA;rain intensity;0.64011595165357;;619;276;
NA;rain intensity;0.104458650806919;;619;275;
NA;rain intensity;0.112149050226435;;619;274;
NA;rain intensity;0.758556499378756;;619;273;
NA;rain intensity;0.830479228170589;;619;272;
